customer_id,full_name,email,phone,city,segment,created_at
1004,Parth Swaminathan,karan52@example.com,0388577260,Jaipur,VALUE,2026-05-11
1005,Gautam Bhalla,ftailor@example.com,0635999906,Mumbai,VALUE,2025-03-06
1006,Theodore Bahri,bhavika49@example.com,1750810535,Jaipur,GROWTH,2025-01-09
1007,Aadi Narula,yatan04@example.com,2965221198,Kolkata,PREMIUM,2024-01-20
1008,Kalpit Oak,chatresh06@example.org,1334181291,Chennai,NEW,2026-06-15
1009,Ekiya Bhargava,gwali@example.org,6253613818,Pune,PREMIUM,2026-01-31
1010,Manbir Dhar,imishra@example.com,7771109093,Chennai,NEW,2024-06-07
1011,Janya Bora,tanvipatla@example.com,6257316956,Bengaluru,PREMIUM,2026-05-02
1012,Meghana Chaudhuri,watikashere@example.net,6915820910,Kolkata,PREMIUM,2025-12-17
1013,Chasmum Naidu,indiramannan@example.net,7580827337,Mumbai,VALUE,2025-01-13
1014,Nakul Sarkar,lbail@example.org,9315893657,Bengaluru,GROWTH,2026-04-15
1015,Edhitha Ghosh,jairajbains@example.com,8587325744,Chennai,VALUE,2025-05-18
1016,Udant Gill,sidhunaksh@example.com,2341429399,Kolkata,VALUE,2025-09-11
1017,Damyanti Menon,irya39@example.com,8621137596,Hyderabad,VALUE,2024-06-13
1018,Peter Agarwal,chandaradha@example.org,2067972384,Hyderabad,NEW,2024-04-08
1019,Bachittar Gopal,lohitkrishnan@example.com,6954900103,Delhi,PREMIUM,2025-04-19
1020,Timothy Chawla,sarrafluke@example.com,1924463302,Delhi,NEW,2024-10-20
1021,Lohit Narula,jalsachawla@example.net,9927403392,Delhi,NEW,2026-06-02
1022,Wazir Palan,mminhas@example.org,9068400515,Delhi,NEW,2024-03-18
1023,Oliver Chakrabarti,nbhandari@example.org,5130399492,Kolkata,VALUE,2025-11-17
1024,Sanya Apte,daniel39@example.com,0342289951,Kolkata,NEW,2025-06-25
1025,Shaurya Krish,yashodawali@example.com,2565094846,Kolkata,NEW,2026-03-02
1026,Inaya Kunda,mohammed78@example.net,9903365453,Delhi,NEW,2026-06-17
1027,Aarav Bava,nachiket36@example.org,3479756432,Delhi,VALUE,2026-02-22
1028,Raksha Saini,klalla@example.com,9996043206,Bengaluru,VALUE,2024-12-03
1029,Odika Tailor,gayathri49@example.net,7043796508,Chennai,NEW,2025-09-18
1030,Indali Prashad,irya78@example.org,2417490978,Bengaluru,VALUE,2024-05-26
1031,Varenya Kar,saumyahans@example.net,7164207437,Hyderabad,GROWTH,2025-03-13
1032,Siya Borah,tailorbhavna@example.net,7842510816,Mumbai,GROWTH,2024-08-29
1033,Chaitaly Bahri,revachhabra@example.net,8711967477,Pune,VALUE,2024-08-13
1034,Advika Cheema,kevindhillon@example.net,2797066999,Bengaluru,VALUE,2025-05-28
1035,Hema Garde,arjun23@example.net,4032892624,Delhi,NEW,2024-04-24
1036,Naveen Borde,meeradayal@example.com,6680289461,Pune,NEW,2025-05-27
1037,Hamsini Subramanian,dchaudry@example.com,5117559583,Jaipur,NEW,2024-12-26
1038,Raagini Gala,azaan40@example.com,5709564629,Delhi,VALUE,2024-07-25
1039,Naksh Bera,qnayar@example.com,3085544364,Hyderabad,VALUE,2025-05-20
1040,Garima Jha,buchnihal@example.net,4790887688,Kolkata,GROWTH,2025-11-06
1041,Nimrat Zachariah,gkashyap@example.org,6971576289,Pune,GROWTH,2025-07-03
1042,Baghyawati Mishra,babuinaya@example.org,3351862647,Kolkata,VALUE,2024-03-20
1043,Gopal Bawa,karanwali@example.net,9367661772,Hyderabad,PREMIUM,2025-05-20
1044,Vritti Dube,baljiwansood@example.net,1939020014,Bengaluru,NEW,2025-07-14
1045,Jalsa Aggarwal,hamsini95@example.org,2444009037,Pune,GROWTH,2025-09-07
1046,Gagan Menon,riyasalvi@example.com,2424305696,Mumbai,GROWTH,2025-01-18
1047,Ryan Chatterjee,lmahajan@example.org,8230067992,Mumbai,GROWTH,2024-03-26
1048,Samuel Garde,eeshalanka@example.org,9555642260,Chennai,VALUE,2024-04-24
1049,Finn Solanki,tanmayihari@example.net,9701190804,Pune,VALUE,2024-10-25
1050,Darika Rao,ridhivenkatesh@example.org,5158488825,Delhi,GROWTH,2025-07-24
1051,Vrinda Lanka,fgrover@example.com,2725811416,Chennai,GROWTH,2025-10-27
1052,Lila Goyal,barmanadvik@example.org,6573132851,Bengaluru,GROWTH,2025-08-28
1053,Lakshmi Pingle,fagarwal@example.com,4286677190,Chennai,NEW,2024-10-07
1054,Sanaya Basu,ekanshkurian@example.org,8287808970,Jaipur,VALUE,2025-01-31
1055,Ria Shroff,lekha96@example.com,2052917750,Delhi,VALUE,2024-02-12
1056,Upkaar Luthra,watikabir@example.com,7769843112,Jaipur,VALUE,2025-12-19
1057,Matthew Chatterjee,vamakshi31@example.org,0436689957,Hyderabad,VALUE,2024-11-14
1058,Hemangini Sachdev,pratyush08@example.net,8535642316,Kolkata,GROWTH,2025-04-03
1059,Darsh Ram,dominicsetty@example.org,3461087598,Hyderabad,NEW,2025-02-08
1060,Vaishnavi Keer,pathakcharan@example.com,3812405792,Bengaluru,NEW,2024-09-14
1061,Chandani Brar,virajsibal@example.com,8375160614,Kolkata,GROWTH,2024-05-31
1062,Bakhshi Thakkar,henryde@example.net,9573009746,Pune,GROWTH,2026-05-08
1063,Jai Sen,rhans@example.org,4831145064,Mumbai,VALUE,2024-04-17
1064,Oliver Kakar,zansi50@example.org,9569240138,Pune,GROWTH,2026-04-29
1065,Jonathan Basak,mprakash@example.net,4684808522,Kolkata,VALUE,2024-04-11
1066,Farhan Saran,voramanthan@example.com,4323629825,Hyderabad,NEW,2024-03-27
1067,Manbir Kuruvilla,acharyadaniel@example.com,1140684000,Jaipur,GROWTH,2026-03-23
1068,Ekalinga Chahal,orinderbala@example.net,7199120111,Pune,VALUE,2026-05-01
1069,Mekhala Nanda,kchada@example.org,0556419903,Bengaluru,VALUE,2026-03-16
1070,Zinal Shanker,idika23@example.net,0492210561,Delhi,VALUE,2025-11-28
1071,Oni Chowdhury,odika02@example.org,5254707883,Pune,NEW,2025-03-19
1072,Mason Divan,faqidnarang@example.net,4725121208,Mumbai,VALUE,2024-04-05
1073,Hitesh Chaudhuri,hpanchal@example.com,9907019430,Kolkata,VALUE,2025-06-16
1074,Hemangini Roy,sanaya90@example.org,1634415136,Chennai,VALUE,2025-04-12
1075,Leela Sunder,ronithatwal@example.net,3601278270,Hyderabad,NEW,2025-10-24
1076,Baljiwan Gera,sarafaarush@example.net,0240263568,Mumbai,GROWTH,2024-02-01
1077,Neha Dhawan,ekalinga75@example.org,5299100629,Pune,GROWTH,2024-03-10
1078,Balvan Randhawa,atidara@example.org,7083238782,Mumbai,GROWTH,2025-06-13
1079,Wazir Bawa,battasachi@example.net,4001704764,Hyderabad,VALUE,2026-02-08
1080,Amruta Pradhan,ptak@example.com,6060326124,Kolkata,NEW,2026-04-19
1081,Geetika Mitter,vnair@example.net,4956889682,Jaipur,VALUE,2025-05-26
1082,Avni Swamy,abdul95@example.net,0724625999,Jaipur,VALUE,2024-11-27
1083,Vedant Desai,mittergautami@example.org,8620550672,Jaipur,GROWTH,2025-02-28
1084,Saanvi Nagi,raksha23@example.com,0835233919,Chennai,VALUE,2025-04-02
1085,Omaja Chakraborty,rmanne@example.com,7702874892,Mumbai,VALUE,2025-07-11
1086,Riya Kakar,sanayagokhale@example.net,3197991230,Kolkata,NEW,2024-07-23
1087,Vedhika Varty,gnori@example.net,3517496468,Kolkata,GROWTH,2024-12-15
1088,Daksh Varma,manikrish@example.org,9471439516,Jaipur,VALUE,2025-05-01
1089,Dominic Mukhopadhyay,upkaar84@example.net,0539477231,Pune,VALUE,2026-02-04
1090,Krishna Viswanathan,chakradhar46@example.org,1434564867,Mumbai,PREMIUM,2025-12-23
1091,Oscar Hans,surlibni@example.com,9573033416,Chennai,VALUE,2025-11-09
1092,Dalbir Krish,chakrikajaggi@example.net,9070950142,Hyderabad,VALUE,2024-07-12
1093,Tanmayi Bedi,hredhaan66@example.com,6354057013,Kolkata,GROWTH,2024-12-31
1094,Rushil Mahal,bahadurjit78@example.net,9384571596,Hyderabad,GROWTH,2025-05-13
1095,Ucchal Tiwari,vvaidya@example.net,4982504616,Bengaluru,NEW,2026-05-20
1096,Jatin Balasubramanian,divya74@example.net,2714711856,Delhi,GROWTH,2024-11-15
1097,Kashish Suresh,chadhachatura@example.com,6613121298,Kolkata,VALUE,2026-04-06
1098,Peter Som,pshankar@example.org,6835161234,Kolkata,GROWTH,2025-11-04
1099,Hemangini Gade,fmann@example.net,6339309065,Delhi,GROWTH,2025-07-24
1100,Gautam Mane,pkeer@example.net,0094634818,Hyderabad,VALUE,2025-09-23
1101,Libni Bawa,nyogi@example.com,9616891490,Hyderabad,GROWTH,2025-12-14
1102,Tanish Kant,suhanisolanki@example.org,1203082736,Hyderabad,VALUE,2025-09-20
1103,Samuel Luthra,duttaarya@example.net,7569654209,Jaipur,NEW,2025-08-28
1104,Yochana Bahri,imaransankar@example.net,7504465670,Mumbai,NEW,2024-12-06
1105,Urvi Deo,ishani98@example.org,8491658491,Bengaluru,GROWTH,2025-01-20
1106,Abhiram Kapur,yatin78@example.org,8605257349,Mumbai,NEW,2025-06-23
1107,Dalaja Maharaj,ria04@example.org,3083892449,Mumbai,NEW,2026-01-29
1108,Krisha Palla,yiyer@example.com,5422184323,Jaipur,VALUE,2025-08-08
1109,Zayyan Kamdar,upadhyaysanya@example.com,4534010749,Jaipur,GROWTH,2026-06-08
1110,Chasmum Verma,bgokhale@example.net,3597280466,Delhi,GROWTH,2025-09-04
1111,Harsh Amble,chandreshkannan@example.net,9325164998,Pune,VALUE,2025-01-01
1112,Barkha Misra,upasnajoshi@example.com,0189723985,Mumbai,GROWTH,2025-06-01
1113,Vasatika Bhatt,jdalal@example.com,6665524885,Mumbai,VALUE,2025-07-14
1114,Aradhana Nair,lsule@example.org,6867304000,Bengaluru,NEW,2026-02-19
1115,Advika Misra,zaidagrawal@example.org,5673729268,Mumbai,GROWTH,2024-08-18
1116,Mason Varughese,tanvi89@example.com,8844142533,Hyderabad,PREMIUM,2024-08-11
1117,Dakshesh Raval,pillaivivaan@example.org,9088775787,Jaipur,GROWTH,2024-06-30
1118,Logan Bal,pratyush56@example.com,4634285357,Chennai,VALUE,2024-02-20
1119,Chakrika Lad,ambleaadi@example.com,6652735965,Pune,NEW,2025-08-30
1120,Nidhi Rama,nyogi@example.com,0176966671,Hyderabad,VALUE,2026-05-16
1121,Ranveer Oza,jhaazaan@example.org,7592579776,Delhi,VALUE,2025-07-06
1122,Vamakshi Parmer,elijah36@example.com,0273137265,Delhi,GROWTH,2024-02-24
1123,Onkar Golla,jeremiahvarma@example.com,8579925234,Bengaluru,PREMIUM,2024-11-24
1124,Gunbir Sinha,rwason@example.net,9906436977,Mumbai,VALUE,2026-03-23
1125,Aarna Goswami,bsastry@example.net,7492050318,Kolkata,VALUE,2024-02-16
1126,Gaurav Kapadia,bbassi@example.org,9219167710,Kolkata,VALUE,2025-07-05
1127,Udant Mohanty,taraanita@example.com,7938028392,Kolkata,VALUE,2025-01-31
1128,Garima Prabhu,mallwriddhish@example.org,8952786903,Pune,VALUE,2026-04-06
1129,Chaitaly Sheth,dbalay@example.com,1297991671,Chennai,GROWTH,2025-04-06
1130,Upma Bera,suradayamai@example.com,0181107355,Pune,VALUE,2025-05-23
1131,Urmi Hayer,lilasarma@example.org,5127105388,Hyderabad,VALUE,2025-10-12
1132,Lakshmi Wagle,gkhare@example.net,7894156797,Pune,GROWTH,2026-01-08
1133,Odika Bhagat,lsarkar@example.org,8476259967,Kolkata,PREMIUM,2025-04-08
1134,Laksh Iyer,vanya74@example.org,6178917710,Kolkata,VALUE,2025-10-11
1135,Nimrat Shankar,aadhya58@example.com,8641189474,Chennai,VALUE,2025-12-25
1136,Diya Gole,hdara@example.org,8868487863,Delhi,VALUE,2025-04-17
1137,Vinaya Natarajan,xalak41@example.com,9871685513,Pune,NEW,2025-10-06
1138,Dhriti Bhardwaj,vrindatoor@example.com,3152815904,Bengaluru,VALUE,2024-11-22
1139,Siya Mahal,devanshkrishna@example.org,9151639451,Pune,VALUE,2024-11-15
1140,Om Dutt,aghose@example.org,3089817911,Chennai,GROWTH,2024-01-03
1141,Gaurang Dayal,orinder12@example.org,2483430674,Jaipur,VALUE,2025-08-25
1142,Pushti Raval,theodoreviswanathan@example.org,2398891399,Bengaluru,VALUE,2024-08-13
1143,Vansha Rajagopal,murthyarjun@example.org,8997243724,Jaipur,VALUE,2026-01-02
1144,Baljiwan Walla,ndas@example.org,2356371089,Kolkata,GROWTH,2026-05-06
1145,Kashvi Atwal,mannanjali@example.net,6130852471,Bengaluru,GROWTH,2026-02-27
1146,Rayaan Badami,indali67@example.com,3077218716,Hyderabad,PREMIUM,2024-09-04
1147,Yuvraj Kara,patlaamaira@example.org,8483997413,Chennai,PREMIUM,2025-08-09
1148,Devika Dayal,yraghavan@example.org,3469297837,Kolkata,VALUE,2025-11-07
1149,Leela Thakur,diya68@example.net,7101038333,Pune,NEW,2025-03-31
1150,Oliver Bhattacharyya,fradochaudhary@example.com,9744527696,Kolkata,PREMIUM,2025-04-02
1151,Chanchal Mannan,kamala76@example.com,8237663788,Bengaluru,NEW,2025-01-29
1152,Zinal Viswanathan,xratta@example.com,6671237868,Chennai,PREMIUM,2024-10-04
1153,Radha Desai,zrajan@example.com,8364548273,Hyderabad,GROWTH,2025-05-30
1154,Vrishti Parmer,cramesh@example.net,6614987108,Jaipur,VALUE,2026-06-10
1155,Nitesh Raval,jeremiah08@example.net,9245909472,Bengaluru,GROWTH,2024-07-16
1156,Vedant Kapur,logan96@example.com,3252588858,Chennai,VALUE,2024-02-12
1157,Siddharth Bains,ekani21@example.com,0238140490,Delhi,GROWTH,2024-02-20
1158,Jatin Peri,david49@example.net,1331256809,Kolkata,VALUE,2025-06-07
1159,Keya Kumer,iwadhwa@example.net,6594557017,Hyderabad,VALUE,2024-08-30
1160,Chanakya Chokshi,ddhawan@example.com,3987457364,Bengaluru,NEW,2025-02-19
1161,Chanakya D’Alia,anya22@example.org,8640181012,Chennai,PREMIUM,2026-05-05
1162,Sachi Rai,rbose@example.net,1079636690,Hyderabad,GROWTH,2024-03-09
1163,Zayyan Som,banjeet69@example.org,0932821252,Kolkata,VALUE,2024-06-06
1164,Samesh Andra,pkata@example.net,0298135283,Chennai,GROWTH,2024-07-11
1165,Osha Chaudhuri,cmajumdar@example.org,8557867963,Chennai,NEW,2025-02-15
1166,Laksh Sahota,isrinivas@example.com,9886000004,Delhi,PREMIUM,2025-09-16
1167,Yasti Dalal,msankaran@example.net,2415076523,Delhi,GROWTH,2024-06-13
1168,Ishaan Cherian,korpalnicholas@example.org,1916509298,Hyderabad,GROWTH,2024-04-07
1169,Rushil Iyengar,yug03@example.org,5270127401,Jaipur,VALUE,2024-03-18
1170,Saksham Parmar,williamkhurana@example.org,6424954767,Jaipur,PREMIUM,2025-12-21
1171,Chakrika Dyal,chopraisaac@example.net,4782213258,Pune,NEW,2024-01-27
1172,Watika Johal,ansh65@example.com,1292706536,Pune,GROWTH,2025-07-16
1173,Ganga Keer,hemal87@example.com,1237928148,Hyderabad,GROWTH,2025-06-04
1174,Agastya Chakraborty,kiaan45@example.org,5874744124,Mumbai,GROWTH,2024-03-31
1175,Wakeeta Dixit,vchawla@example.org,2883351158,Delhi,GROWTH,2025-05-12
1176,Yasti Borde,reyansh69@example.com,4528592344,Bengaluru,NEW,2024-09-15
1177,Aahana Kashyap,hiral78@example.org,1119470117,Bengaluru,PREMIUM,2025-04-08
1178,Chaman Lalla,elijah79@example.net,3190107623,Mumbai,GROWTH,2024-05-03
1179,Chandresh Chaudhry,yachanashan@example.net,6712301674,Bengaluru,GROWTH,2025-08-24
1180,Balveer Mannan,khuranafalguni@example.com,2066326739,Delhi,GROWTH,2025-12-18
1181,Dhriti Sandhu,nsamra@example.com,8328646412,Chennai,VALUE,2024-01-03
1182,Girish Bath,samarpant@example.net,5968328233,Jaipur,GROWTH,2025-04-24
1183,Lakshit Garde,ekrishna@example.com,3649335468,Pune,NEW,2025-08-05
1184,Ishita Sarma,etaram@example.org,7958780668,Hyderabad,PREMIUM,2024-01-03
1185,Girik Pradhan,choudhryrachana@example.org,8507566386,Hyderabad,VALUE,2025-10-13
1186,Qadim Comar,panini94@example.net,1017958049,Bengaluru,PREMIUM,2025-05-03
1187,Mugdha Shan,tsama@example.org,3562380255,Mumbai,PREMIUM,2024-10-02
1188,Lekha Sridhar,mayayadav@example.com,7946329514,Chennai,VALUE,2025-03-10
1189,Ojas Chowdhury,raaginivohra@example.com,0237561904,Chennai,GROWTH,2025-09-05
1190,Daniel Dutta,sundaramtanvi@example.org,2416749748,Delhi,GROWTH,2025-08-01
1191,Omaja Subramanian,ksrivastava@example.net,9604831821,Hyderabad,NEW,2025-11-29
1192,Pratyush Raghavan,chanaaayush@example.org,8506187996,Bengaluru,VALUE,2024-02-01
1193,Ayush De,mbose@example.org,6088247922,Mumbai,VALUE,2025-12-09
1194,Vinaya Chowdhury,joshua03@example.net,0991792293,Pune,GROWTH,2024-02-01
1195,Ridhi Batra,gdutt@example.org,8553277770,Chennai,VALUE,2025-08-08
1196,Advika Murthy,paufaqid@example.net,7181962476,Pune,GROWTH,2024-11-10
1197,Udarsh Nigam,mahalindira@example.net,5349757445,Pune,PREMIUM,2024-02-27
1198,Rachita Kothari,tgarg@example.net,9845554562,Jaipur,VALUE,2025-09-11
1199,Hiral Rajan,omisha22@example.org,9140186435,Kolkata,GROWTH,2025-05-12
1200,Chatura Apte,ramangayathri@example.com,7029727202,Chennai,NEW,2025-08-22
1201,Yashasvi Singh,okalla@example.org,4697261424,Jaipur,GROWTH,2024-12-04
1202,Noah Borde,irabansal@example.net,1757230896,Hyderabad,GROWTH,2024-09-07
1203,Ekani Khosla,bhavnagulati@example.net,4655173723,Jaipur,GROWTH,2025-07-16
1204,Arunima Bedi,leeladave@example.com,3892565846,Kolkata,VALUE,2024-07-13
1205,Kritika Rau,gavinmalhotra@example.org,8287425943,Pune,VALUE,2025-12-31
1206,Farhan Sharaf,chatreshtalwar@example.com,8158084994,Jaipur,PREMIUM,2025-09-06
1207,Sara Chakrabarti,bhanumati14@example.org,7387248863,Chennai,GROWTH,2026-06-18
1208,Sanya Mutti,dhaliwalbarkha@example.net,1693375361,Pune,VALUE,2024-01-25
1209,Widisha Badami,ranveer50@example.com,9953768824,Bengaluru,VALUE,2025-06-11
1210,Netra Sachar,jyoti09@example.org,1229547034,Jaipur,NEW,2025-05-16
1211,Aadi Chand,qarinvarma@example.org,1926499289,Chennai,VALUE,2026-02-10
1212,Yashoda Jhaveri,ibakshi@example.com,4494598673,Kolkata,PREMIUM,2025-01-16
1213,Harita Patla,aayush43@example.org,2196187200,Hyderabad,GROWTH,2026-04-22
1214,Udant Sha,aroraupadhriti@example.com,7182290944,Kolkata,GROWTH,2024-08-03
1215,Urvashi Patla,ghoshwarinder@example.net,7504612247,Delhi,VALUE,2026-02-07
1216,Ishaan Chatterjee,wyatt27@example.com,6739645067,Delhi,VALUE,2025-04-13
1217,Aarnav Om,vrishtisarin@example.com,1177696939,Chennai,GROWTH,2026-04-29
1218,Bishakha Vig,aarini76@example.org,9739527367,Pune,PREMIUM,2024-07-14
1219,Hitesh Bath,cdatta@example.com,4504744243,Kolkata,VALUE,2024-08-22
1220,Waida Dey,vkar@example.com,9007136591,Hyderabad,GROWTH,2025-05-22
1221,Hredhaan Kumar,hredhaan47@example.org,5549694471,Pune,GROWTH,2025-05-11
1222,Raghav Dara,loparay@example.com,3595510725,Chennai,VALUE,2024-05-14
1223,Tanveer Shankar,noriyatin@example.net,2789292147,Jaipur,GROWTH,2025-08-09
1224,Hamsini Chokshi,joshualata@example.org,4280310846,Pune,VALUE,2024-12-31
1225,Chakradhar Dasgupta,ibehl@example.org,6599387888,Hyderabad,GROWTH,2024-05-16
1226,Tanvi Thaman,daniel13@example.com,8188966727,Jaipur,VALUE,2025-04-04
1227,Wishi Agrawal,zaidbedi@example.com,8146358080,Delhi,GROWTH,2025-09-20
1228,Rachita Subramanian,urmizacharia@example.net,6339282981,Jaipur,VALUE,2024-01-29
1229,Oscar Dave,yamini24@example.com,4380118038,Mumbai,GROWTH,2026-04-08
1230,Lila Nagy,ngulati@example.net,0666557518,Bengaluru,GROWTH,2025-07-03
1231,Omya Kothari,deepcaleb@example.org,4900666322,Kolkata,NEW,2024-08-22
1232,Mitali Oza,schoudhury@example.net,0223779945,Pune,GROWTH,2025-11-06
1233,Sneha Deol,divanriya@example.com,2224986794,Jaipur,NEW,2026-01-29
1234,Nitara Vala,jananimurty@example.com,8592775130,Pune,VALUE,2026-05-10
1235,Dipta Kalla,manipratyush@example.org,2972914022,Pune,GROWTH,2025-12-12
1236,Shaurya Mannan,samarachit@example.org,4635506665,Bengaluru,VALUE,2024-07-01
1237,Kevin Gokhale,ramaneshana@example.net,3705711327,Delhi,GROWTH,2024-05-27
1238,Jack Pandey,bathaarush@example.net,6257832168,Delhi,PREMIUM,2024-07-06
1239,Omisha Walla,zayan36@example.com,5520133205,Bengaluru,NEW,2026-02-27
1240,Pahal Arya,manyaloke@example.com,9402071277,Delhi,GROWTH,2024-10-01
1241,Aryan Raj,shivansh29@example.com,0164608282,Chennai,GROWTH,2024-10-24
1242,Chatresh Bhalla,krishnanmanan@example.org,2657552932,Kolkata,VALUE,2026-03-12
1243,Amara Dyal,bhallaubika@example.net,3022930848,Jaipur,VALUE,2024-07-02
1244,Zashil Dhingra,noahsathe@example.com,6088621649,Hyderabad,PREMIUM,2025-01-01
1245,Chakrika Jani,eiravatidugar@example.com,7818325244,Jaipur,VALUE,2024-09-23
1246,Jagrati Sethi,tripathisanaya@example.net,7268215567,Jaipur,VALUE,2024-09-28
1247,Udarsh Ramachandran,vasatika10@example.net,1248441715,Kolkata,NEW,2025-06-20
1248,Yasti Mani,raghavzachariah@example.com,1890783152,Hyderabad,NEW,2025-10-29
1249,Lakshmi Ram,balveeratwal@example.org,7269951913,Bengaluru,GROWTH,2024-08-26
1250,Dhriti Bhagat,bhasinpallavi@example.org,3748580482,Jaipur,GROWTH,2024-02-04
1251,Zayan Jain,hemavarkey@example.net,3369390914,Mumbai,NEW,2025-07-29
1252,Umang Pillai,csoni@example.com,8091257378,Hyderabad,VALUE,2025-05-08
1253,Rishi Menon,neha58@example.com,6733806652,Delhi,GROWTH,2025-08-16
1254,Peter Borde,srinivasnoah@example.net,5534353565,Kolkata,GROWTH,2025-02-09
1255,Oscar Varkey,turvi03@example.com,1534557404,Pune,NEW,2025-11-30
1256,Krishna Baria,oviya33@example.org,7110837908,Delhi,NEW,2025-07-16
1257,Arya Lalla,kritika56@example.net,4186567385,Mumbai,PREMIUM,2025-11-12
1258,Naveen Kumer,dhruv54@example.net,0125390532,Chennai,VALUE,2025-10-19
1259,Ganga Shukla,viyer@example.org,3604024517,Chennai,GROWTH,2025-03-23
1260,Balveer Dube,fmunshi@example.org,5283153389,Kolkata,VALUE,2024-10-19
1261,Charan Mitra,ekansh85@example.org,5282275349,Bengaluru,NEW,2025-06-07
1262,Ishita Bora,krandhawa@example.net,6744363225,Jaipur,VALUE,2025-07-26
1263,Thomas Gour,tparmer@example.net,6778173226,Hyderabad,VALUE,2025-05-29
1264,Yashasvi Dutta,nilima56@example.org,4187347778,Kolkata,PREMIUM,2025-04-16
1265,Netra Chanda,karniktheodore@example.com,9798436201,Mumbai,GROWTH,2024-11-04
1266,Timothy Kala,mitesh29@example.com,4230818372,Delhi,NEW,2024-04-30
1267,Garima Patel,zaitra42@example.org,6317890236,Delhi,VALUE,2025-01-19
1268,Tejas Wali,duttaqarin@example.org,3699691787,Bengaluru,NEW,2026-03-04
1269,Aditya Contractor,george45@example.com,4538832219,Jaipur,VALUE,2025-10-07
1270,Sanaya Khosla,upillay@example.org,8231643035,Delhi,VALUE,2025-11-10
1271,Balveer Nagi,ode@example.com,8102105025,Bengaluru,GROWTH,2025-10-25
1272,Ishaan Raju,csachdev@example.com,0446979559,Delhi,VALUE,2026-04-09
1273,Barkha Bakshi,manemaanas@example.com,4552180859,Jaipur,GROWTH,2024-07-22
1274,Yoshita Trivedi,tanish02@example.net,3487183295,Pune,VALUE,2025-10-10
1275,Vidhi Bassi,ibatra@example.org,0998452761,Kolkata,VALUE,2024-03-03
1276,Reyansh Nagi,vidhidubey@example.org,2427434184,Pune,PREMIUM,2024-08-08
1277,Gopal Ganesh,jairajbabu@example.net,0481485396,Pune,VALUE,2024-01-27
1278,Dominic Kade,janakidixit@example.com,9249347372,Kolkata,PREMIUM,2025-01-22
1279,Panini Chawla,michaelganesan@example.net,0638556190,Delhi,PREMIUM,2024-05-06
1280,Radhika Bora,bachittar14@example.net,4258797726,Kolkata,VALUE,2024-12-14
1281,Arjun Sharaf,jdeol@example.com,2297824891,Pune,PREMIUM,2024-05-01
1282,Baljiwan Chahal,sharmarachana@example.net,5372420092,Pune,VALUE,2024-02-02
1283,Chatura Gokhale,rudra90@example.net,2807077188,Hyderabad,GROWTH,2025-03-05
1284,Ekavir Kari,nyohannan@example.net,8227935625,Kolkata,VALUE,2025-01-04
1285,Nikita Rama,wishi67@example.net,5434967097,Hyderabad,NEW,2025-01-10
1286,Nidhi Sant,bediraksha@example.net,9112811018,Delhi,GROWTH,2024-11-07
1287,Anay Ramachandran,deepamitter@example.com,5206357243,Jaipur,GROWTH,2025-01-03
1288,Abeer Bhatnagar,yramanathan@example.net,8902177207,Mumbai,NEW,2024-01-04
1289,Elijah Parmar,tristan60@example.net,2764391172,Delhi,VALUE,2025-03-06
1290,Bimala Mitra,shivansh86@example.net,5198287048,Chennai,NEW,2026-02-01
1291,Baghyawati Sarma,ishanibabu@example.net,8978726196,Mumbai,PREMIUM,2024-05-05
1292,Megha Balasubramanian,gautami92@example.com,8775411847,Kolkata,NEW,2024-05-09
1293,Naksh Walla,kgandhi@example.com,4949791617,Hyderabad,NEW,2025-12-03
1294,Laban Raman,krishnarai@example.net,6309015730,Delhi,NEW,2025-03-26
1295,Maanas Misra,shivanshdhar@example.com,1913437574,Jaipur,VALUE,2024-08-19
1296,Advay Dhaliwal,fdutt@example.org,5420986664,Chennai,PREMIUM,2025-12-07
1297,Benjamin Ahluwalia,nitara89@example.net,7318144210,Bengaluru,NEW,2024-10-19
1298,Frederick Mody,urvashibhakta@example.net,1674436193,Pune,GROWTH,2025-06-28
1299,Hemangini Kakar,unni23@example.net,8240685889,Chennai,VALUE,2025-05-15
1300,Yauvani Dhar,zehaankrishnamurthy@example.com,5246247021,Delhi,NEW,2024-06-01
1301,Qarin Kant,grao@example.org,5383697791,Kolkata,VALUE,2025-11-10
1302,Rishi Contractor,harish49@example.net,2089695825,Hyderabad,GROWTH,2025-07-10
1303,Chatura Shenoy,ichahal@example.org,4559253460,Pune,GROWTH,2024-07-06
1304,Bina Bhavsar,zvarghese@example.org,9523613775,Jaipur,VALUE,2025-11-12
1305,Guneet Hora,svenkatesh@example.net,5912536858,Chennai,PREMIUM,2025-07-12
1306,Ganga Parikh,rgara@example.com,1145939207,Pune,VALUE,2026-02-08
1307,Wahab Chaudhry,anirudh39@example.com,9540635160,Bengaluru,PREMIUM,2026-01-08
1308,Ekaraj Hari,venkateshprisha@example.net,4548303860,Mumbai,NEW,2024-10-13
1309,Vedika Seshadri,omisha13@example.net,2812184076,Hyderabad,VALUE,2026-04-23
1310,Damini Dua,anjali08@example.net,4907824336,Kolkata,PREMIUM,2024-01-31
1311,Diya Sangha,wahabchaudhuri@example.net,3025836682,Chennai,VALUE,2024-10-27
1312,Aayush Munshi,ayaandara@example.com,8346611749,Bengaluru,NEW,2025-07-01
