customer_id,full_name,email,phone,city,segment,created_at
315,Watika Mangat,iram@example.net,5613960475,Mumbai,VALUE,2026-04-26
316,Indira Kanda,asaran@example.org,4258465899,Pune,GROWTH,2024-11-14
317,Zashil Devan,joshua46@example.net,7176853849,Pune,VALUE,2024-08-09
318,Balveer More,psubramanian@example.org,7727972809,Pune,NEW,2025-07-20
319,Bahadurjit Patla,randhawakala@example.com,4004640879,Jaipur,GROWTH,2024-06-24
320,Gautam Merchant,widishaswaminathan@example.net,6188575245,Kolkata,VALUE,2024-05-12
321,Ojasvi Gill,chaitanya21@example.com,2011808295,Bengaluru,VALUE,2025-12-19
322,Kevin Zacharia,ndeo@example.org,1121594633,Delhi,GROWTH,2024-04-16
323,Yachana Mahajan,ekantikadivan@example.com,9842769017,Chennai,NEW,2026-03-13
324,Aarini Subramaniam,samakshoak@example.org,5337019363,Jaipur,VALUE,2024-08-12
325,Hamsini Contractor,madhavi00@example.net,5143646296,Jaipur,VALUE,2024-04-06
326,Faqid Dhaliwal,dayamai96@example.org,5219092671,Mumbai,VALUE,2025-10-29
327,Mekhala Pau,ggole@example.com,0476083073,Mumbai,GROWTH,2024-06-07
328,Megha Atwal,norimason@example.org,0797407685,Delhi,NEW,2024-11-25
329,Jatin Sha,vedant53@example.org,5593348869,Mumbai,GROWTH,2024-11-12
330,Adweta Raj,jagatvarma@example.com,0220976465,Chennai,VALUE,2025-04-01
331,Hritik Kaur,odika05@example.net,9596274233,Chennai,PREMIUM,2025-03-02
332,Aryan Narang,bhavyadixit@example.org,4370375269,Bengaluru,PREMIUM,2024-06-24
333,Dev Shetty,jonathandasgupta@example.org,5391691394,Bengaluru,VALUE,2024-07-30
334,Nilima Dada,dinanika@example.com,3276616398,Kolkata,VALUE,2024-06-23
335,Chakradev Barad,ikbalmalhotra@example.net,7225125748,Hyderabad,GROWTH,2024-02-19
336,Waida D’Alia,mandazaan@example.net,4606398180,Kolkata,PREMIUM,2025-08-08
337,Wahab Yogi,ovala@example.com,2060993960,Jaipur,PREMIUM,2025-02-27
338,Lipika Setty,udyatisubramaniam@example.net,9350617723,Bengaluru,PREMIUM,2024-04-07
339,Oni Dubey,dakshabath@example.org,5113486579,Mumbai,NEW,2024-10-25
340,Hardik Suri,contractorprisha@example.net,3202240173,Jaipur,VALUE,2025-08-24
341,Ati Bali,vedantchanda@example.org,9543124674,Pune,VALUE,2024-09-13
342,Teerth Sawhney,fvarughese@example.net,0437814119,Bengaluru,VALUE,2024-12-26
343,Warinder Patil,aurorabrijesh@example.net,6063405130,Chennai,NEW,2025-10-31
344,Jhalak Parmer,tdora@example.org,3953279182,Chennai,GROWTH,2025-08-27
345,Mitali Majumdar,dpadmanabhan@example.net,7162996817,Jaipur,VALUE,2025-09-22
346,Jason Sha,rkalla@example.com,4423352156,Bengaluru,VALUE,2024-12-09
347,Simon Bail,yamini77@example.com,4746879271,Jaipur,PREMIUM,2025-03-11
348,Gauri Kohli,joshua63@example.net,3703597978,Jaipur,PREMIUM,2026-01-31
349,Samesh Biswas,yadavi88@example.org,1786793936,Mumbai,PREMIUM,2026-02-24
350,Tarak Kaul,wakeetadixit@example.com,9957202035,Mumbai,VALUE,2024-02-20
351,Manbir Agate,chakrika22@example.net,8114681389,Chennai,NEW,2026-01-24
352,Maanav De,samaksh51@example.org,8634923524,Delhi,PREMIUM,2026-03-14
353,Owen Choudhary,rvyas@example.net,0417628510,Bengaluru,PREMIUM,2026-04-28
354,Karan Aurora,aryannarula@example.org,4040397621,Hyderabad,PREMIUM,2024-08-29
355,Wazir Naik,zayannayar@example.com,6904389114,Jaipur,NEW,2025-03-27
356,Owen Lanka,rachitvaidya@example.com,2062441850,Jaipur,NEW,2024-02-08
357,Jonathan Sama,abhimanyulala@example.com,1509957568,Mumbai,GROWTH,2024-04-08
358,Devansh Soni,bsolanki@example.com,3153293149,Jaipur,GROWTH,2025-05-21
359,Janaki Varghese,ibasu@example.org,2359634726,Delhi,GROWTH,2024-07-04
360,Siya Thakur,umistry@example.net,9391652773,Pune,NEW,2024-07-20
361,Caleb Verma,ubrar@example.net,4036480025,Kolkata,GROWTH,2024-09-24
362,Tara Balasubramanian,christophersodhi@example.com,6765172775,Jaipur,VALUE,2025-02-17
363,Varenya Ratti,ekbalkale@example.net,2365564414,Mumbai,VALUE,2024-05-17
364,Hritik Swaminathan,mparsa@example.org,1590382403,Jaipur,NEW,2025-12-23
365,Ethan Buch,prabhulaban@example.com,8343644566,Delhi,NEW,2025-08-24
366,Manbir Bhatti,girishbanerjee@example.com,6695804940,Chennai,NEW,2025-12-13
367,Anvi Nair,fitan44@example.org,6515717923,Hyderabad,GROWTH,2026-04-13
368,Chaitaly Setty,daraalexander@example.com,4928445507,Bengaluru,PREMIUM,2025-06-24
369,Hardik Contractor,mallbhavini@example.com,8037944000,Delhi,NEW,2024-11-21
370,Qushi Seth,lavanyamohan@example.com,8977903649,Kolkata,VALUE,2026-05-30
371,Odika Nori,rmuni@example.org,2169689286,Bengaluru,VALUE,2025-05-24
372,Mohini Sagar,ekapadsrinivas@example.org,9348596357,Pune,NEW,2025-02-21
373,Dhriti Sane,patilutkarsh@example.org,5260579481,Hyderabad,VALUE,2025-01-09
374,Aadhya Prasad,aradhanaseshadri@example.org,0015447512,Bengaluru,GROWTH,2024-02-05
375,Urvi Bhavsar,bsibal@example.org,7984800203,Jaipur,PREMIUM,2026-05-10
376,Frederick Chander,bathsamesh@example.net,7896178322,Delhi,PREMIUM,2026-01-07
377,Gopal Pradhan,upkaar44@example.net,5573222232,Pune,VALUE,2025-09-21
378,Darpan Narayan,vpatla@example.net,5426988320,Pune,PREMIUM,2024-07-18
379,Nirja Pandya,odika18@example.net,4234839061,Hyderabad,VALUE,2026-04-15
380,Charan Mani,soniyauvani@example.com,7278573023,Bengaluru,NEW,2024-06-07
381,Indira Chawla,dejack@example.com,7714673390,Delhi,VALUE,2024-08-05
382,Mohammed Subramaniam,xalakkumer@example.org,7018327403,Jaipur,PREMIUM,2024-03-04
383,Hritik Palla,osarkar@example.net,7434188157,Jaipur,PREMIUM,2024-09-16
384,Ishwar Mallick,vrittimani@example.net,0218645982,Mumbai,VALUE,2024-10-22
385,Pushti Bal,kadetanish@example.org,5176386189,Delhi,VALUE,2025-12-16
386,Ayush Gole,olivergrewal@example.org,0303253555,Delhi,PREMIUM,2024-10-20
387,Dayamai Nori,aishani80@example.com,9720560064,Delhi,VALUE,2026-05-10
388,Abeer Golla,mannshravya@example.org,2597396707,Kolkata,VALUE,2024-09-29
389,Nandini Boase,munitejas@example.com,1130322323,Jaipur,GROWTH,2025-04-17
390,Azaan Chand,dmukherjee@example.com,7453656026,Mumbai,NEW,2025-06-17
391,Krisha Saini,akumer@example.com,1638245962,Pune,GROWTH,2026-01-16
392,Harita Dugar,kantneha@example.com,2484396099,Mumbai,GROWTH,2025-11-07
393,Devika Nair,zpandit@example.org,9105150710,Bengaluru,NEW,2026-02-19
394,Charles Dugal,senguptakrishna@example.net,3598515320,Chennai,GROWTH,2026-04-23
395,Chandran Bumb,neeldubey@example.org,5342495015,Pune,GROWTH,2024-04-15
396,Saanvi Samra,joshuadara@example.net,6486157799,Kolkata,GROWTH,2024-03-25
397,Riya Sachdeva,yahvisagar@example.net,9649289638,Delhi,VALUE,2025-02-08
398,Tanveer Vala,vasanalal@example.com,8012669930,Mumbai,VALUE,2024-05-15
399,Hemani Sani,poojalal@example.net,6424944282,Bengaluru,PREMIUM,2025-03-20
400,Bhanumati Sur,sameshhora@example.org,2551266917,Bengaluru,VALUE,2025-06-14
401,Chakradev Kannan,jagvi96@example.net,9721369086,Jaipur,PREMIUM,2024-09-05
402,Christopher Amble,balhaarratti@example.com,9631650124,Kolkata,VALUE,2024-03-29
403,Charvi Kakar,rbali@example.net,4176097137,Bengaluru,GROWTH,2026-05-18
404,Aadhya Mann,vincent12@example.org,8640470420,Jaipur,VALUE,2024-11-29
405,Jagdish Amble,aishani35@example.net,7863594301,Hyderabad,GROWTH,2026-01-25
406,Qushi Gill,gavin18@example.net,1535431870,Chennai,PREMIUM,2025-07-16
407,Lajita Walia,rachita51@example.org,2162593224,Hyderabad,GROWTH,2025-08-18
408,Xiti Pandya,pratyush10@example.com,7493834162,Mumbai,VALUE,2025-12-03
409,Mekhala Basak,unnichakrabarti@example.com,8744029133,Jaipur,VALUE,2024-08-26
410,Anirudh Sharaf,mohantyumang@example.com,0392191658,Delhi,NEW,2024-07-14
411,Dhriti Sanghvi,girish16@example.net,8551299866,Mumbai,VALUE,2026-06-16
412,Omisha Mann,inaya58@example.net,5830976904,Mumbai,PREMIUM,2025-08-24
413,Nidhi Bail,aarna21@example.net,7731885937,Bengaluru,VALUE,2024-09-20
414,Onveer Sharma,xalakhora@example.org,5940953324,Mumbai,VALUE,2025-08-04
415,Gaurang Sarkar,nimrathari@example.net,6984433890,Delhi,PREMIUM,2024-12-20
416,Yagnesh Sarin,knayar@example.com,1278066448,Pune,GROWTH,2026-02-12
417,Farhan Randhawa,vrindaratta@example.com,8926855127,Jaipur,VALUE,2025-04-02
418,Harinakshi Kant,fvenkatesh@example.com,6063705545,Delhi,NEW,2024-10-09
419,Om Bose,kpau@example.org,4142386145,Bengaluru,VALUE,2025-09-13
420,Yashvi Hari,pavani13@example.com,3822581401,Chennai,GROWTH,2025-11-06
421,Indali Divan,sunderaarini@example.net,5044281645,Jaipur,GROWTH,2024-12-01
422,Harshil Dhingra,palthomas@example.net,0635519726,Pune,GROWTH,2025-11-07
423,Rudra Ghose,mishrapraneel@example.com,5658247682,Kolkata,PREMIUM,2024-07-29
424,Faqid Goel,mde@example.org,9722050116,Chennai,VALUE,2024-08-03
425,Ucchal Sen,surinidra@example.org,8496777619,Hyderabad,NEW,2026-01-13
426,Diya Dora,ayaan01@example.org,6377555794,Mumbai,GROWTH,2025-07-13
427,Ekansh Singh,kapurhitesh@example.com,6671162535,Kolkata,NEW,2024-02-01
428,Chavvi Maharaj,aadi44@example.org,8629187937,Kolkata,NEW,2025-08-30
429,Indira Tripathi,nitarakrishnamurthy@example.com,2751315862,Delhi,NEW,2024-10-02
430,Dayita Shenoy,falanlal@example.net,8947785407,Pune,GROWTH,2024-09-03
431,Baljiwan Bhandari,chahalaarnav@example.net,9341123646,Delhi,GROWTH,2025-01-16
432,Bhavini Bose,zchatterjee@example.com,6967206474,Pune,GROWTH,2025-02-10
433,Yashica Rajagopalan,triveni90@example.com,3750160557,Kolkata,PREMIUM,2026-03-13
434,Benjamin Sengupta,oommenvasana@example.org,1237287357,Mumbai,GROWTH,2025-01-27
435,Ekanta Soni,rajsuhani@example.net,4296539990,Hyderabad,PREMIUM,2024-09-24
436,David Seshadri,qshenoy@example.org,1774168674,Delhi,VALUE,2025-11-27
437,Hemal Chad,lseth@example.org,1516008044,Chennai,NEW,2025-05-03
438,Balveer Kota,cdani@example.org,5100670760,Jaipur,VALUE,2024-01-01
439,Reva Viswanathan,taragolla@example.com,0073415274,Delhi,NEW,2025-07-22
440,Januja Pradhan,udarsh20@example.com,3309438018,Hyderabad,VALUE,2025-03-26
441,Lila Rege,ksarna@example.com,3741260026,Jaipur,VALUE,2025-06-01
442,Charles Natt,upasna15@example.com,1894206248,Bengaluru,NEW,2024-06-14
443,Forum Chandra,khayre@example.com,0282536552,Mumbai,NEW,2025-03-06
444,Bhanumati Krishnan,hamble@example.org,8480302515,Hyderabad,PREMIUM,2025-08-05
445,Gauri Bumb,darika91@example.com,9546723904,Chennai,NEW,2025-09-01
446,Inaya Mukherjee,ojha@example.org,0711383514,Pune,VALUE,2025-09-04
447,Kai Chad,lagrawal@example.com,7658488547,Bengaluru,NEW,2026-06-16
448,Krisha Narasimhan,niharika88@example.net,9348673702,Jaipur,GROWTH,2025-03-27
449,Girik Sampath,cbhatnagar@example.net,1743264172,Chennai,GROWTH,2025-01-21
450,Andrew Patil,urvi35@example.net,4588501829,Bengaluru,GROWTH,2025-05-02
451,Pranit Kala,lsrinivas@example.com,0102639001,Jaipur,VALUE,2024-10-23
452,Vedika Handa,robertroy@example.com,3948834039,Jaipur,GROWTH,2024-10-10
453,Laksh Dubey,watika02@example.com,7187297034,Hyderabad,PREMIUM,2025-09-13
454,Chakrika Chaudhuri,masonsuri@example.com,0244694397,Delhi,VALUE,2024-10-08
455,Gayathri Deep,zsamra@example.com,7798304214,Chennai,NEW,2025-11-05
456,Mitesh Gaba,vlalla@example.com,3321301938,Chennai,GROWTH,2025-11-01
457,Noah Sarma,yram@example.net,6723561194,Mumbai,VALUE,2026-05-08
458,Nirja Patla,alka71@example.com,7562978823,Pune,GROWTH,2024-04-28
459,Sachi Mane,william47@example.com,8444690488,Kolkata,VALUE,2024-11-22
460,Vivaan Walla,balendra24@example.org,4716880177,Delhi,VALUE,2025-11-25
461,Dayamai Singh,wyatt77@example.org,9654065002,Pune,PREMIUM,2025-01-21
462,Jhalak Sastry,mahajanmitali@example.com,1407714210,Mumbai,VALUE,2025-08-12
463,Baghyawati Raja,aarnanatarajan@example.org,1371834979,Pune,VALUE,2025-10-23
464,Neel Iyengar,ridhipalla@example.com,0807785859,Hyderabad,PREMIUM,2026-03-07
465,Zashil Ben,subramaniamabhimanyu@example.com,8921769603,Delhi,VALUE,2024-07-22
466,Kamya Chauhan,tarakissac@example.net,8626461615,Jaipur,NEW,2024-08-22
467,Bhavani Chacko,neha93@example.org,0503509078,Mumbai,PREMIUM,2025-02-27
468,Anjali Sengupta,kotaniharika@example.net,0767034700,Chennai,VALUE,2025-03-31
469,Rajeshri Chand,vmitter@example.net,7464622507,Mumbai,GROWTH,2026-03-25
470,Shravya Palla,malhotraayush@example.com,1989383593,Jaipur,VALUE,2024-02-05
471,Oeshi Bera,tarakadakia@example.org,9707199257,Pune,GROWTH,2024-08-08
472,Yadavi Prakash,gagan50@example.net,1440342875,Kolkata,VALUE,2026-04-01
473,Libni Bumb,lkamdar@example.net,1017660279,Hyderabad,NEW,2025-07-07
474,Udarsh Bala,ayushman51@example.org,5409856910,Hyderabad,VALUE,2025-08-30
475,Hardik Nayak,nikitapatel@example.net,8100334539,Pune,PREMIUM,2024-08-12
476,Laksh Barad,siyasankaran@example.org,2216598115,Kolkata,VALUE,2025-07-14
477,Urmi Dewan,bishakharana@example.com,6789537928,Kolkata,VALUE,2024-11-28
478,Saumya Ahluwalia,prisha46@example.com,8248172971,Delhi,GROWTH,2025-10-21
479,Anirudh Kunda,kotatejas@example.org,8250843421,Pune,GROWTH,2024-03-22
480,Mason Wable,yhegde@example.net,8829145470,Delhi,NEW,2024-09-12
481,Indrajit Mani,hlalla@example.com,2125954324,Bengaluru,VALUE,2025-08-03
482,Charvi Dara,chatreshmander@example.org,2078105089,Kolkata,VALUE,2025-06-27
483,William Saini,chakrabartiansh@example.org,8167233693,Bengaluru,GROWTH,2026-01-26
484,Dev Choudhry,csarin@example.com,3851534356,Kolkata,GROWTH,2025-12-21
485,Amol Varma,narangishwar@example.com,5409461745,Hyderabad,NEW,2024-01-13
486,Maanas Manne,zarna49@example.com,8018715130,Mumbai,NEW,2024-03-22
487,Aarav Pandit,msingh@example.net,0961299262,Bengaluru,NEW,2024-11-14
488,Omaja Grover,warinderbains@example.com,5797764237,Chennai,VALUE,2026-05-12
489,Jalsa Bir,lallzayan@example.org,7904755230,Kolkata,GROWTH,2025-03-05
490,Madhavi Singhal,sanya54@example.net,1232900112,Chennai,PREMIUM,2026-03-13
491,Lila Prakash,lwable@example.org,1582212151,Jaipur,VALUE,2024-02-23
492,Amol Parikh,arin52@example.com,9895066593,Kolkata,PREMIUM,2026-05-16
493,Hemani Khosla,grewalunni@example.org,0081452860,Kolkata,VALUE,2024-02-24
494,Gaurangi Deol,ewable@example.com,1744707495,Chennai,VALUE,2025-12-28
495,Indira Nigam,dsinghal@example.com,9897639160,Bengaluru,NEW,2026-02-28
496,Ucchal Srinivas,darnathaniel@example.net,1658701529,Hyderabad,VALUE,2024-09-21
497,Krishna Bhatnagar,williamrastogi@example.org,5416785304,Delhi,NEW,2024-09-27
498,Balhaar Memon,imarandatta@example.org,5981863243,Bengaluru,VALUE,2025-06-07
499,Caleb Iyengar,qshenoy@example.com,1127481626,Jaipur,VALUE,2025-10-11
500,Diya Mukherjee,harsh33@example.com,0566059993,Hyderabad,VALUE,2024-04-18
